OutcomeType,OutcomeSubtype,AnimalType,SexuponOutcome,Breed,Color,AgeinDays,HasName,Hour,Weekday,Month,Year,TimeofDay,IsMix,SimpleBreed,SimpleColor,Intact,Sex,Lifestage
0,16,1,2,559,226,2190.0,1,16,4,4,2014,0,1,70,18,0,1,0
4,12,1,3,234,10,365.0,1,17,5,12,2014,0,1,35,2,0,0,0
0,16,0,2,640,104,60.0,1,19,6,5,2014,0,1,80,4,0,1,1
3,16,0,3,640,38,365.0,1,18,4,12,2013,0,1,80,2,0,0,0
3,16,1,2,980,272,1095.0,1,12,2,1,2014,1,1,137,22,0,1,0
4,14,0,1,640,104,120.0,0,9,7,9,2014,2,1,80,4,1,1,1
2,10,0,1,640,111,2920.0,0,14,3,10,2014,1,1,80,4,1,1,0
4,12,1,3,450,307,1095.0,0,12,3,5,2015,1,1,61,26,0,0,0
2,0,1,2,1066,349,1095.0,1,13,5,3,2014,1,1,159,27,0,1,0
2,10,1,1,1105,26,1460.0,1,14,1,2,2015,1,1,161,2,1,1,0
0,16,0,2,640,104,1825.0,1,12,1,10,2014,1,1,80,4,0,1,0
0,16,0,0,640,339,60.0,1,15,4,7,2015,1,1,80,27,1,0,1
0,6,0,2,640,104,60.0,1,13,3,7,2014,1,1,80,4,0,1,1
4,12,1,2,407,98,60.0,1,16,1,11,2014,0,1,57,4,0,1,1
2,15,0,0,640,68,5110.0,1,15,6,3,2015,1,1,80,3,1,0,0
0,16,1,3,847,5,365.0,0,17,1,5,2014,0,1,124,2,0,0,0
3,16,1,3,811,329,1095.0,1,11,5,4,2014,1,1,117,27,0,0,0
4,12,1,3,450,307,365.0,0,16,7,5,2015,0,1,61,26,0,0,0
4,14,0,4,640,104,240.0,0,13,1,4,2014,1,1,80,4,2,2,1
4,12,0,0,640,63,28.0,0,15,4,7,2014,1,1,80,3,1,0,1
0,6,0,3,640,104,60.0,1,18,7,7,2015,0,1,80,4,0,0,1
2,15,1,3,298,320,2190.0,1,18,6,8,2014,0,1,41,27,0,0,0
0,16,0,3,640,38,365.0,1,13,2,11,2013,1,1,80,2,0,0,0
3,16,1,2,962,131,730.0,1,18,1,1,2015,0,1,136,5,0,1,0
4,12,0,2,640,216,365.0,1,14,2,12,2015,1,1,80,16,0,1,0
3,16,0,2,632,38,1460.0,1,14,7,5,2015,1,1,78,2,0,1,0
0,16,1,3,450,329,730.0,1,17,2,10,2013,0,1,61,27,0,0,0
0,6,0,2,640,41,60.0,1,12,2,7,2014,1,1,80,3,0,1,1
4,12,1,2,1066,38,1095.0,1,11,2,1,2016,1,1,159,2,0,1,0
4,14,0,1,640,216,730.0,0,15,3,1,2014,1,1,80,16,1,1,0
3,16,1,3,696,25,1095.0,1,17,3,8,2015,0,1,98,2,0,0,0
4,14,0,3,637,38,365.0,0,14,5,4,2014,1,1,79,2,0,0,0
3,16,0,3,637,296,730.0,1,15,3,11,2013,1,1,79,25,0,0,0
3,16,1,3,450,38,5110.0,1,13,1,8,2015,1,1,61,2,0,0,0
0,16,0,3,640,104,90.0,0,14,5,10,2013,1,1,80,4,0,0,1
0,6,0,3,640,13,365.0,1,12,7,8,2014,1,1,80,2,0,0,0
2,10,1,1,1066,130,3650.0,1,18,7,1,2015,0,1,159,4,1,1,0
4,12,1,2,1066,6,180.0,1,0,1,1,2016,3,1,159,2,0,1,1
0,16,1,2,1066,329,120.0,1,17,7,11,2013,0,1,159,27,0,1,1
3,16,1,2,37,329,730.0,1,12,2,6,2014,1,1,8,27,0,1,0
3,16,1,2,1158,226,1460.0,1,17,4,5,2015,0,1,168,18,0,1,0
4,12,0,3,637,41,1825.0,1,15,4,4,2015,1,1,79,3,0,0,0
2,15,1,0,1069,38,365.0,0,12,2,12,2014,1,0,159,2,1,0,0
3,16,1,3,1116,329,1095.0,1,18,4,10,2013,0,1,163,27,0,0,0
4,12,0,1,1251,186,28.0,1,16,5,6,2014,0,1,184,10,1,1,1
4,12,0,2,637,318,365.0,1,16,4,3,2015,0,1,79,27,0,1,0
3,16,1,2,847,5,1825.0,1,16,3,1,2014,0,1,124,2,0,1,0
0,16,0,3,639,296,30.0,1,18,5,7,2015,0,0,80,25,0,0,1
4,12,1,2,74,23,2555.0,1,13,6,7,2014,1,1,15,2,0,1,0
3,16,1,3,847,88,3285.0,1,15,6,11,2013,1,1,124,4,0,0,0
3,16,1,2,128,38,365.0,1,18,3,3,2015,0,0,17,2,0,1,0
3,16,1,2,450,130,730.0,0,12,3,10,2013,1,1,61,4,0,1,0
0,6,1,3,847,38,3650.0,1,10,3,11,2015,2,1,124,2,0,0,0
0,16,0,3,640,139,60.0,0,16,6,7,2014,0,1,80,6,0,0,1
3,16,1,2,764,166,730.0,1,18,3,6,2014,0,1,104,8,0,1,0
0,16,0,2,1271,211,1095.0,1,14,7,5,2015,1,1,189,15,0,1,0
0,6,1,2,737,88,30.0,0,15,4,10,2014,1,1,102,4,0,1,1
0,16,0,2,640,5,120.0,1,19,1,12,2013,0,1,80,2,0,1,1
4,12,0,0,640,296,730.0,0,15,3,6,2015,1,1,80,25,1,0,0
4,12,0,3,632,111,2920.0,1,14,5,10,2015,1,1,78,4,0,0,0
4,12,1,1,1066,307,90.0,0,15,4,7,2015,1,1,159,26,1,1,1
0,16,1,3,807,250,730.0,1,12,7,3,2015,1,1,116,18,0,0,0
2,15,0,3,640,216,730.0,0,10,1,3,2015,2,1,80,16,0,0,0
4,12,1,2,27,353,1460.0,1,18,5,9,2015,0,1,7,27,0,1,0
0,16,0,2,640,5,90.0,0,17,1,7,2015,0,1,80,2,0,1,1
0,16,1,2,956,25,365.0,1,14,4,10,2015,1,1,135,2,0,1,0
3,16,1,2,847,38,3285.0,1,16,3,2,2016,0,1,124,2,0,1,0
4,12,0,1,640,111,30.0,0,17,3,9,2014,0,1,80,4,1,1,1
3,16,1,2,85,307,2555.0,1,12,7,6,2014,1,0,15,26,0,1,0
4,12,0,0,640,104,21.0,0,14,6,7,2014,1,1,80,4,1,0,1
4,12,0,0,640,104,14.0,0,13,5,8,2014,1,1,80,4,1,0,1
0,16,1,2,956,25,730.0,1,18,5,9,2015,0,1,135,2,0,1,0
0,6,1,2,1081,329,730.0,1,13,3,4,2015,1,0,159,27,0,1,0
4,12,1,0,249,38,90.0,1,14,3,2,2014,1,1,39,2,1,0,1
0,16,1,2,214,276,365.0,1,16,7,12,2015,0,1,33,23,0,1,0
4,14,0,4,640,104,730.0,0,14,7,3,2014,1,1,80,4,2,2,0
0,16,0,3,640,111,365.0,1,16,4,12,2015,0,1,80,4,0,0,0
4,14,0,1,640,86,180.0,0,9,7,12,2014,2,1,80,3,1,1,1
3,16,1,3,616,248,2190.0,1,17,7,11,2013,0,0,75,18,0,0,0
4,12,1,0,1105,26,30.0,0,13,7,3,2014,1,1,161,2,1,0,1
3,16,1,3,559,250,730.0,1,16,6,12,2014,0,1,70,18,0,0,0
3,16,1,2,249,38,730.0,1,18,5,7,2014,0,1,39,2,0,1,0
4,12,1,3,847,166,150.0,1,9,7,9,2015,2,1,124,8,0,0,1
3,16,1,3,1066,41,365.0,1,13,6,9,2014,1,1,159,3,0,0,0
3,16,1,3,1066,165,2190.0,1,18,3,4,2015,0,1,159,7,0,0,0
4,12,1,2,449,318,2190.0,1,0,2,1,2015,3,0,61,27,0,1,0
3,16,1,2,964,318,730.0,1,16,4,1,2014,0,0,136,27,0,1,0
3,16,1,2,1066,38,2555.0,1,11,4,12,2014,1,1,159,2,0,1,0
0,6,1,2,847,38,730.0,1,13,5,12,2015,1,1,124,2,0,1,0
4,12,1,3,1066,129,180.0,1,13,1,10,2013,1,1,159,4,0,0,1
0,16,1,1,780,317,60.0,1,16,5,5,2014,0,1,105,26,1,1,1
0,16,0,3,640,5,60.0,1,17,4,7,2015,0,1,80,2,0,0,1
0,16,1,3,772,320,365.0,1,18,2,12,2014,0,0,104,27,0,0,0
0,16,0,2,640,38,90.0,1,16,2,11,2013,0,1,80,2,0,1,1
0,16,1,2,1158,246,730.0,1,18,2,4,2014,0,1,168,18,0,1,0
0,16,1,2,1269,329,210.0,1,12,7,8,2014,1,1,188,27,0,1,1
4,12,0,0,640,5,28.0,0,12,1,4,2014,1,1,80,2,1,0,1
3,16,1,2,1066,329,1095.0,1,12,1,4,2014,1,1,159,27,0,1,0
4,12,1,1,1220,307,730.0,1,15,7,6,2015,1,0,181,26,1,1,0
4,12,1,3,517,5,1460.0,1,17,2,1,2014,0,0,65,2,0,0,0
4,12,0,4,640,111,14.0,0,18,3,5,2015,0,1,80,4,2,2,1
4,12,0,2,636,5,120.0,1,15,3,12,2013,1,0,79,2,0,1,1
2,15,0,1,640,38,2555.0,0,12,1,6,2014,1,1,80,2,1,1,0
4,12,1,2,811,307,1095.0,1,12,7,5,2014,1,1,117,26,0,1,0
0,16,0,2,632,11,730.0,1,18,7,10,2014,0,1,78,2,0,1,0
4,12,0,0,640,216,30.0,1,16,4,8,2015,0,1,80,16,1,0,1
0,16,1,2,55,98,730.0,1,14,7,2,2014,1,1,12,4,0,1,0
0,16,1,2,681,25,365.0,1,12,4,11,2014,1,1,95,2,0,1,0
4,12,1,2,1335,41,2555.0,1,11,5,6,2015,1,0,212,3,0,1,0
3,16,1,2,961,318,730.0,1,11,3,5,2015,1,0,136,27,0,1,0
4,12,1,1,847,38,60.0,0,15,4,6,2015,1,1,124,2,1,1,1
0,16,1,3,585,226,1095.0,1,15,3,2,2015,1,0,70,18,0,0,0
4,12,1,0,458,318,1095.0,1,16,5,7,2014,0,0,61,27,1,0,0
0,16,1,3,365,263,210.0,0,18,4,10,2014,0,1,52,22,0,0,1
2,0,1,0,401,289,1460.0,0,12,1,9,2014,1,1,56,23,1,0,0
4,12,1,1,1105,114,30.0,0,13,2,9,2015,1,1,161,4,1,1,1
4,12,1,1,856,150,150.0,0,13,1,10,2013,1,0,124,7,1,1,1
3,16,1,3,847,150,2920.0,1,18,4,6,2014,0,1,124,7,0,0,0
4,14,0,4,640,63,300.0,0,15,6,11,2013,1,1,80,3,2,2,1
0,16,0,2,640,38,60.0,0,19,1,9,2014,0,1,80,2,0,1,1
4,14,0,1,640,5,1095.0,0,9,4,6,2015,2,1,80,2,1,1,0
0,6,1,3,74,307,30.0,1,17,6,2,2014,0,1,15,26,0,0,1
0,16,1,2,74,38,240.0,1,13,7,4,2014,1,1,15,2,0,1,1
2,0,1,2,847,318,730.0,1,14,2,10,2013,1,1,124,27,0,1,0
0,16,1,2,1186,226,730.0,0,18,1,8,2015,0,1,171,18,0,1,0
4,14,0,4,640,216,365.0,0,19,7,2,2014,0,1,80,16,2,2,0
0,6,0,3,640,168,90.0,1,11,5,1,2016,1,1,80,8,0,0,1
2,15,1,0,1066,86,120.0,1,15,6,2,2015,1,1,159,3,1,0,1
4,14,0,2,640,16,730.0,0,19,2,12,2015,0,1,80,2,0,1,0
3,16,0,2,640,38,2190.0,1,18,2,4,2015,0,1,80,2,0,1,0
0,16,0,3,640,5,90.0,1,16,1,11,2013,0,1,80,2,0,0,1
3,16,1,2,1077,114,3285.0,1,13,6,8,2014,1,0,159,4,0,1,0
3,16,1,0,249,308,4745.0,1,15,5,10,2014,1,1,39,26,1,0,0
4,12,0,0,640,265,60.0,1,16,5,10,2013,0,1,80,22,1,0,1
4,12,0,4,640,166,3.0,0,20,2,6,2014,3,1,80,8,2,2,1
0,16,1,2,1116,5,365.0,1,17,2,7,2014,0,1,163,2,0,1,0
4,12,0,0,640,296,2.0,0,17,7,4,2015,0,1,80,25,1,0,1
4,12,1,3,1065,88,730.0,1,17,1,6,2014,0,0,159,4,0,0,0
3,16,1,3,45,38,120.0,1,15,1,4,2014,1,1,10,2,0,0,1
3,16,1,3,125,48,1825.0,1,18,7,5,2014,0,1,17,3,0,0,0
4,12,1,1,696,88,1095.0,1,0,1,12,2015,3,1,98,4,1,1,0
2,15,0,1,637,220,365.0,0,11,3,2,2014,1,1,79,16,1,1,0
0,16,0,2,640,168,90.0,1,19,1,12,2014,0,1,80,8,0,1,1
4,12,0,0,640,5,21.0,0,16,3,5,2014,0,1,80,2,1,0,1
4,12,1,2,955,226,1095.0,1,0,2,1,2015,3,0,135,18,0,1,0
4,14,0,1,640,216,730.0,0,9,3,6,2014,2,1,80,16,1,1,0
4,12,0,1,640,5,6.0,0,8,3,8,2014,2,1,80,2,1,1,1
0,16,1,2,958,307,60.0,0,18,6,7,2014,0,0,135,26,0,1,1
4,14,0,3,640,41,2920.0,0,9,2,6,2014,2,1,80,3,0,0,0
4,12,1,1,1116,353,365.0,1,16,7,9,2014,0,1,163,27,1,1,0
1,16,1,3,438,318,300.0,1,14,7,5,2014,1,1,60,27,0,0,1
0,16,1,3,125,38,180.0,0,17,1,6,2014,0,1,17,2,0,0,1
4,12,1,1,297,38,1095.0,1,16,3,12,2014,0,0,41,2,1,1,0
4,12,1,3,1066,353,730.0,1,11,2,8,2014,1,1,159,27,0,0,0
4,12,0,1,640,68,120.0,1,13,2,8,2015,1,1,80,3,1,1,1
4,12,1,3,345,128,1095.0,1,12,7,3,2014,1,0,46,4,0,0,0
4,14,0,0,640,111,730.0,0,9,4,10,2015,2,1,80,4,1,0,0
2,15,1,0,1066,289,60.0,0,19,4,12,2013,0,1,159,23,1,0,1
0,11,0,2,640,167,90.0,1,9,3,8,2015,2,1,80,8,0,1,1
4,14,0,4,640,14,180.0,0,13,6,2,2014,1,1,80,2,2,2,1
2,15,1,1,847,38,180.0,0,12,2,10,2015,1,1,124,2,1,1,1
4,12,0,0,640,38,4.0,0,14,5,8,2014,1,1,80,2,1,0,1
0,6,0,2,640,63,60.0,0,15,1,4,2015,1,1,80,3,0,1,1
4,12,0,0,632,63,7.0,1,18,6,1,2016,0,1,78,3,1,0,1
3,16,1,2,862,38,3285.0,1,18,4,11,2015,0,0,124,2,0,1,0
4,12,1,3,1254,38,240.0,1,11,3,8,2014,1,0,185,2,0,0,1
0,16,1,3,463,165,1825.0,1,16,7,8,2014,0,0,61,7,0,0,0
0,6,0,2,640,5,60.0,1,12,5,10,2015,1,1,80,2,0,1,1
4,12,1,3,401,274,60.0,1,0,3,4,2015,3,1,56,23,0,0,1
4,12,1,2,450,320,730.0,1,0,1,8,2015,3,1,61,27,0,1,0
0,16,1,2,764,318,2190.0,1,19,1,8,2014,0,1,104,27,0,1,0
4,12,1,3,412,329,730.0,1,10,4,8,2015,2,0,57,27,0,0,0
0,6,1,2,450,274,3285.0,1,15,5,2,2016,1,1,61,23,0,1,0
0,16,1,2,811,353,1095.0,1,17,1,6,2014,0,1,117,27,0,1,0
0,16,1,2,696,114,365.0,1,15,7,1,2016,1,1,98,4,0,1,0
0,16,0,2,631,186,3650.0,1,16,1,10,2015,0,0,78,10,0,1,0
4,12,1,2,1236,226,3285.0,1,11,2,6,2014,1,1,183,18,0,1,0
0,6,0,3,640,5,60.0,1,17,7,9,2015,0,1,80,2,0,0,1
3,16,1,2,847,130,2555.0,1,12,6,12,2014,1,1,124,4,0,1,0
4,12,0,0,640,111,14.0,0,15,4,9,2014,1,1,80,4,1,0,1
0,16,1,3,538,329,365.0,1,17,4,1,2016,0,1,67,27,0,0,0
3,16,1,2,424,98,730.0,1,15,7,6,2014,1,0,57,4,0,1,0
4,12,0,3,640,68,730.0,1,13,4,12,2015,1,1,80,3,0,0,0
0,16,0,2,632,38,365.0,1,19,7,6,2014,0,1,78,2,0,1,0
4,12,1,4,847,318,1.0,0,14,4,11,2015,1,1,124,27,2,2,1
4,12,0,3,640,14,730.0,0,13,1,7,2014,1,1,80,2,0,0,0
0,16,1,2,802,5,1095.0,1,18,3,5,2014,0,1,115,2,0,1,0
0,16,1,3,234,274,1095.0,1,18,4,7,2015,0,1,35,23,0,0,0
4,12,0,0,640,318,60.0,1,12,3,6,2015,1,1,80,27,1,0,1
0,16,0,2,640,38,60.0,1,12,7,11,2013,1,1,80,2,0,1,1
3,16,1,3,1291,165,730.0,1,18,3,1,2016,0,1,196,7,0,0,0
0,16,1,2,847,38,120.0,1,18,2,5,2015,0,1,124,2,0,1,1
4,12,0,1,640,104,28.0,0,17,7,9,2014,0,1,80,4,1,1,1
0,16,0,3,637,38,3650.0,1,13,7,1,2015,1,1,79,2,0,0,0
0,16,0,3,640,296,60.0,1,17,2,9,2015,0,1,80,25,0,0,1
4,12,0,2,640,216,270.0,1,0,3,12,2015,3,1,80,16,0,1,1
4,12,1,2,846,358,365.0,0,14,4,10,2013,1,0,124,28,0,1,0
0,16,0,0,632,86,60.0,1,14,4,6,2015,1,1,78,3,1,0,1
3,16,1,1,1359,320,3285.0,1,19,5,1,2016,0,1,217,27,1,1,0
0,16,0,2,640,68,2920.0,1,12,7,5,2015,1,1,80,3,0,1,0
4,14,0,4,640,111,120.0,0,9,3,2,2015,2,1,80,4,2,2,1
4,12,0,1,640,220,180.0,1,16,2,3,2014,0,1,80,16,1,1,1
4,14,0,0,640,139,365.0,0,9,1,7,2014,2,1,80,6,1,0,0
4,12,1,0,74,353,60.0,0,17,7,5,2014,0,1,15,27,1,0,1
4,12,1,2,1066,130,730.0,1,15,1,6,2015,1,1,159,4,0,1,0
4,12,1,0,1197,36,28.0,0,17,7,10,2013,0,1,173,2,1,0,1
0,16,0,2,640,216,1460.0,1,17,3,4,2014,0,1,80,16,0,1,0
4,14,0,2,640,5,1095.0,0,9,3,10,2014,2,1,80,2,0,1,0
0,16,0,2,632,211,365.0,1,18,2,2,2016,0,1,78,15,0,1,0
0,16,1,3,1066,38,1095.0,1,14,1,8,2014,1,1,159,2,0,0,0
4,12,0,0,640,104,30.0,0,11,3,6,2015,1,1,80,4,1,0,1
4,14,0,0,640,291,730.0,0,9,6,12,2014,2,1,80,24,1,0,0
4,12,0,3,640,139,730.0,1,14,2,7,2015,1,1,80,6,0,0,0
0,16,1,3,450,289,210.0,0,14,2,4,2015,1,1,61,23,0,0,1
0,16,1,3,727,169,730.0,1,19,1,5,2015,0,0,98,8,0,0,0
0,16,0,2,1251,211,300.0,1,12,7,3,2015,1,1,184,15,0,1,1
4,14,0,1,640,38,365.0,1,15,4,2,2014,1,1,80,2,1,1,0
4,12,0,2,640,104,150.0,1,16,4,12,2014,0,1,80,4,0,1,1
3,16,1,3,847,165,365.0,1,18,4,12,2015,0,1,124,7,0,0,0
4,12,0,3,640,111,1460.0,1,14,4,12,2014,1,1,80,4,0,0,0
0,16,1,3,1359,329,60.0,1,18,5,7,2014,0,1,217,27,0,0,1
4,12,0,2,640,41,1095.0,1,14,5,8,2015,1,1,80,3,0,1,0
2,15,0,0,640,139,4745.0,0,14,3,9,2014,1,1,80,6,1,0,0
0,16,1,3,1105,89,60.0,1,18,3,8,2015,0,1,161,4,0,0,1
0,16,1,3,249,38,365.0,1,17,7,2,2014,0,1,39,2,0,0,0
3,16,1,3,737,226,4015.0,1,11,5,11,2014,1,1,102,18,0,0,0
0,16,0,2,640,104,60.0,1,17,7,7,2015,0,1,80,4,0,1,1
3,16,1,2,1256,289,365.0,1,16,5,3,2015,0,0,185,23,0,1,0
0,16,0,2,640,347,60.0,0,17,5,12,2013,0,1,80,27,0,1,1
4,12,0,4,640,215,1.0,0,18,2,5,2014,0,1,80,16,2,2,1
0,16,1,3,846,5,2190.0,1,12,5,10,2013,1,0,124,2,0,0,0
1,5,1,1,450,131,365.0,1,13,7,12,2015,1,1,61,5,1,1,0
0,6,0,3,640,291,60.0,0,12,6,10,2014,1,1,80,24,0,0,1
4,12,0,4,640,38,28.0,0,13,4,7,2015,1,1,80,2,2,2,1
3,16,1,3,1365,166,180.0,1,14,4,9,2015,1,1,219,8,0,0,1
0,16,1,2,516,274,730.0,1,17,1,3,2015,0,0,64,23,0,1,0
4,12,0,0,640,32,3.0,0,12,4,6,2014,1,1,80,2,1,0,1
4,12,1,1,450,131,90.0,1,18,1,3,2014,0,1,61,5,1,1,1
0,16,1,3,847,88,60.0,1,18,4,9,2014,0,1,124,4,0,0,1
0,16,1,3,847,358,300.0,1,14,1,2,2015,1,1,124,28,0,0,1
0,16,0,2,640,41,60.0,1,12,6,8,2014,1,1,80,3,0,1,1
0,16,0,1,640,38,60.0,1,18,1,7,2015,0,1,80,2,1,1,1
4,12,0,0,640,14,14.0,0,16,6,7,2014,0,1,80,2,1,0,1
0,6,0,2,640,211,120.0,0,11,5,12,2015,1,1,80,15,0,1,1
3,16,1,2,1365,194,1095.0,1,18,2,12,2015,0,1,219,12,0,1,0
0,16,1,3,61,281,730.0,1,13,1,7,2015,1,1,13,23,0,0,0
0,16,1,3,847,38,60.0,0,13,4,11,2014,1,1,124,2,0,0,1
0,16,1,3,962,318,2190.0,1,16,5,6,2015,0,1,136,27,0,0,0
3,16,1,1,450,5,1460.0,1,13,6,11,2013,1,1,61,2,1,1,0
4,12,0,1,640,216,21.0,0,13,5,10,2014,1,1,80,16,1,1,1
0,16,1,2,426,98,2555.0,1,17,6,1,2016,0,0,57,4,0,1,0
4,12,0,1,640,216,2.0,0,12,3,4,2015,1,1,80,16,1,1,1
0,16,1,2,437,130,730.0,0,17,7,11,2014,0,0,60,4,0,1,0
4,12,1,4,249,38,28.0,0,19,5,6,2015,0,1,39,2,2,2,1
0,16,1,2,1170,354,210.0,1,11,4,12,2014,1,1,170,27,0,1,1
4,12,1,0,1105,226,30.0,0,16,5,10,2014,0,1,161,18,1,0,1
3,16,1,2,1066,330,2190.0,1,17,3,10,2015,0,1,159,27,0,1,0
0,16,0,2,1271,152,60.0,1,17,1,6,2014,0,1,189,7,0,1,1
3,16,1,3,298,38,4745.0,1,18,6,11,2014,0,1,41,2,0,0,0
4,12,0,4,640,224,7.0,0,10,3,10,2013,2,1,80,16,2,2,1
0,16,0,3,640,295,90.0,1,18,4,4,2014,0,1,80,24,0,0,1
4,12,0,0,640,104,21.0,0,19,3,2,2014,0,1,80,4,1,0,1
4,12,0,2,640,211,365.0,1,16,2,5,2015,0,1,80,15,0,1,0
0,16,1,3,450,274,730.0,1,15,4,6,2015,1,1,61,23,0,0,0
3,16,1,2,199,114,730.0,1,18,5,7,2014,0,1,26,4,0,1,0
4,12,1,2,27,185,730.0,1,11,1,12,2015,1,1,7,9,0,1,0
4,12,0,1,640,63,60.0,1,12,2,7,2014,1,1,80,3,1,1,1
0,16,1,3,307,289,730.0,1,13,7,12,2015,1,1,42,23,0,0,0
4,12,1,1,764,355,1825.0,1,11,4,1,2016,1,1,104,27,1,1,0
0,16,1,0,450,289,365.0,1,17,3,6,2015,0,1,61,23,1,0,0
2,0,1,3,627,320,1825.0,1,16,2,3,2014,0,0,76,27,0,0,0
4,12,0,0,637,320,28.0,1,13,2,5,2015,1,1,79,27,1,0,1
4,12,0,1,640,104,21.0,0,15,3,9,2014,1,1,80,4,1,1,1
0,16,1,2,1370,308,1095.0,1,12,7,7,2015,1,0,219,26,0,1,0
0,16,0,3,640,320,2920.0,1,11,6,10,2013,1,1,80,27,0,0,0
0,16,0,2,1251,186,730.0,1,19,2,8,2014,0,1,184,10,0,1,0
0,16,0,0,640,104,30.0,1,18,7,6,2015,0,1,80,4,1,0,1
0,16,1,2,450,274,365.0,1,17,3,2,2015,0,1,61,23,0,1,0
2,15,1,3,450,289,1095.0,1,10,4,4,2015,2,1,61,23,0,0,0
4,14,0,1,637,265,210.0,0,12,7,5,2014,1,1,79,22,1,1,1
4,12,0,0,1250,214,30.0,0,16,3,5,2015,0,0,184,15,1,0,1
3,16,1,2,847,130,1460.0,1,17,4,5,2015,0,1,124,4,0,1,0
0,16,1,3,865,289,210.0,1,17,7,1,2015,0,0,124,23,0,0,1
4,14,0,1,632,5,210.0,0,9,1,10,2015,2,1,78,2,1,1,1
4,12,1,3,4,25,300.0,1,17,1,10,2015,0,1,3,2,0,0,1
0,16,1,2,27,130,60.0,1,17,4,9,2014,0,1,7,4,0,1,1
0,16,1,3,962,318,730.0,1,16,2,5,2014,0,1,136,27,0,0,0
4,14,0,0,640,111,150.0,0,9,6,12,2014,2,1,80,4,1,0,1
2,15,0,0,640,296,365.0,0,11,6,1,2015,1,1,80,25,1,0,0
4,12,0,0,640,139,14.0,1,15,6,7,2014,1,1,80,6,1,0,1
4,12,0,1,640,318,21.0,0,13,4,5,2015,1,1,80,27,1,1,1
0,16,1,3,696,252,365.0,1,17,5,10,2014,0,1,98,20,0,0,0
0,16,0,3,640,302,1460.0,1,18,1,4,2014,0,1,80,25,0,0,0
4,12,1,1,1066,86,300.0,1,13,1,11,2015,1,1,159,3,1,1,1
0,6,0,2,640,168,210.0,1,12,3,12,2015,1,1,80,8,0,1,1
0,16,1,2,514,38,365.0,0,14,7,7,2014,1,0,64,2,0,1,0
0,16,0,2,640,220,730.0,1,17,1,2,2016,0,1,80,16,0,1,0
0,16,0,3,637,5,120.0,1,14,1,11,2014,1,1,79,2,0,0,1
0,6,1,3,1170,320,3285.0,1,13,2,11,2015,1,1,170,27,0,0,0
0,16,1,2,905,38,365.0,1,14,2,1,2015,1,1,125,2,0,1,0
0,16,1,3,450,226,2920.0,1,14,6,11,2015,1,1,61,18,0,0,0
0,16,1,3,891,89,730.0,1,18,4,12,2015,0,0,124,4,0,0,0
0,6,0,2,640,216,90.0,0,17,7,9,2015,0,1,80,16,0,1,1
0,16,0,0,640,68,60.0,1,13,2,5,2015,1,1,80,3,1,0,1
4,12,0,4,640,5,3.0,0,14,5,4,2015,1,1,80,2,2,2,1
4,12,1,0,450,88,14.0,0,17,4,1,2014,0,1,61,4,1,0,1
4,14,0,1,640,220,365.0,0,9,1,8,2015,2,1,80,16,1,1,0
4,12,0,3,640,5,210.0,1,13,7,1,2015,1,1,80,2,0,0,1
0,16,0,2,640,111,60.0,1,17,6,6,2015,0,1,80,4,0,1,1
0,16,1,2,595,250,730.0,0,17,4,7,2014,0,0,70,18,0,1,0
0,6,1,2,249,307,30.0,0,6,7,2,2015,2,1,39,26,0,1,1
0,16,1,3,1105,98,90.0,1,19,1,6,2015,0,1,161,4,0,0,1
4,14,0,1,638,211,365.0,0,9,7,6,2014,2,0,79,15,1,1,0
0,16,0,2,640,111,365.0,1,19,6,11,2013,0,1,80,4,0,1,0
2,15,1,1,450,274,180.0,1,15,3,8,2015,1,1,61,23,1,1,1
2,15,1,1,450,25,30.0,0,8,4,7,2014,2,1,61,2,1,1,1
0,16,1,2,1066,86,1095.0,1,17,3,9,2015,0,1,159,3,0,1,0
3,16,1,0,351,318,1825.0,1,16,2,9,2014,0,1,47,27,1,0,0
3,16,0,3,640,139,1460.0,1,10,7,11,2015,2,1,80,6,0,0,0
0,16,0,3,640,139,365.0,1,13,1,8,2015,1,1,80,6,0,0,0
0,16,0,3,637,139,330.0,1,18,7,11,2015,0,1,79,6,0,0,1
4,12,0,0,640,296,7.0,0,14,4,4,2014,1,1,80,25,1,0,1
0,16,1,2,1365,130,365.0,0,14,4,11,2014,1,1,219,4,0,1,0
0,16,1,3,1177,329,365.0,1,17,4,8,2015,0,0,170,27,0,0,0
4,12,0,4,640,104,7.0,0,19,2,6,2014,0,1,80,4,2,2,1
4,12,1,0,1235,165,365.0,1,0,5,4,2015,3,0,183,7,1,0,0
0,6,1,2,847,5,60.0,1,8,6,11,2013,2,1,124,2,0,1,1
0,16,1,3,249,38,2920.0,1,16,1,11,2014,0,1,39,2,0,0,0
0,16,0,3,1251,186,180.0,0,17,5,1,2016,0,1,184,10,0,0,1
4,12,0,4,640,167,0.0,0,13,3,5,2014,1,1,80,8,2,2,1
0,16,1,2,82,130,210.0,1,17,3,1,2015,0,0,15,4,0,1,1
4,12,1,3,857,5,4015.0,1,15,7,8,2015,1,0,124,2,0,0,0
4,12,0,1,637,216,365.0,0,13,1,2,2014,1,1,79,16,1,1,0
0,6,1,3,847,177,30.0,1,17,7,2,2015,0,1,124,8,0,0,1
0,6,0,2,640,5,180.0,1,14,4,10,2014,1,1,80,2,0,1,1
